Total Medical Expenses,Medical Multiplier,Income Lost,Income Multiplier,Value of Injury Claim
28212,2.78,17742.760639999997,2.07,150642.39580479998
1406,3.94,9626.72414,2.92,52903.12276880001
18021,2.0,5903.744000000001,2.46,62372.69824
26778,4.23,19482.314040000005,2.16,194317.36640640005
12202,3.47,27478.756500000003,2.24,158850.86756
9362,1.5,10254.723,2.32,58343.40336
19927,2.49,12502.84278,2.63,107506.3920714
15517,3.3,10822.571099999997,1.71,91357.838781
21713,4.27,36043.223719999995,2.64,259955.06806079997
24706,3.75,37249.32,1.94,239409.8208
7321,2.47,9972.913990000001,2.1,58971.81735900001
12289,3.12,20611.624799999998,2.14,123673.80667199999
11844,2.42,26484.264619999998,1.56,122946.46204719998
11327,3.33,28471.070430000003,2.4,162991.61989200002
6206,2.46,21287.088480000002,1.67,93390.3747216
9567,4.7,28627.1313,1.78,153175.456314
6266,4.07,40516.7279,1.86,181897.189694
1066,4.38,32272.72914,2.29,143119.0880106
25132,3.34,26197.961339999994,2.4,199211.90989599997
7535,1.98,20191.2678,2.08,97299.67262400001
11759,2.03,12379.009019999998,2.19,75738.81779379999
14326,4.56,38002.19639999999,2.12,221895.609168
26004,1.88,10565.38192,1.69,87873.7792848
15561,3.26,20176.511639999997,2.52,141926.6926128
5841,1.82,3437.7525,2.12,24794.160300000003
19489,3.32,17006.849399999996,1.54,124907.72687599997
1107,3.66,30167.733,2.65,144331.57844999997
20574,3.1,16950.672899999998,1.6,124801.82244
17138,1.69,9870.05123,2.82,76536.8669286
26504,3.61,32578.4811,2.36,237721.61759600003
28975,1.8,17836.6284,2.86,138841.014024
10424,4.11,16967.76099,2.02,111053.03917979999
25244,1.56,13425.169679999999,1.89,91604.5500552
21648,3.35,19298.87765,2.28,155119.996342
5910,4.14,34232.89824,2.8,188785.311552
28228,2.14,7343.213120000001,1.86,88752.72264320002
11256,2.97,9797.103360000001,2.92,81632.0685312
19145,2.91,12538.456680000003,2.84,116398.0803312
21637,3.29,15895.73699,2.23,138424.6974677
19529,1.93,12259.94286,2.13,88324.53401179999
18864,1.86,10606.791360000001,2.98,87908.8609728
21557,2.64,13907.09232,2.05,113234.20389599999
23122,3.45,15921.96735,1.9,141866.572665
1022,4.24,19728.65216,2.89,100806.3890624
20509,4.23,26155.77777,2.54,205500.3010758
22840,3.6,18971.1288,1.93,156780.536184
28586,1.71,13951.929329999997,2.31,109014.8754123
3985,3.03,17699.88741,2.86,98096.0028126
9781,4.56,30703.647359999995,2.92,195663.30501119996
10600,2.81,22817.85754,1.73,114896.60862419999
21176,2.89,8710.37619,2.11,96998.2861409
20543,3.56,23603.042079999996,2.48,178874.7085184
15216,4.05,32282.97525,2.54,208189.50763500002
28768,4.46,24454.75534,2.57,240063.5119038
3013,2.25,14335.82325,2.6,72724.03695
15844,3.96,40128.84612,2.11,227671.7975532
6599,4.84,25839.370919999998,2.34,144082.0297928
12160,3.21,26698.80906,2.05,147163.776693
7159,4.9,30215.928400000004,2.46,169842.140664
10213,3.23,22642.978300000002,2.1,125824.20103000001
24320,2.27,8785.526520000001,2.04,90699.9271408
29697,2.73,20188.20531,2.65,174947.9646915
24497,4.12,47482.571520000005,2.73,325520.20328960003
27878,4.56,21546.574559999997,1.89,210939.85503839998
6798,1.63,11116.717359999999,2.9,65552.65506399999
13148,4.68,20420.871119999996,2.94,162411.7433328
4249,4.22,30275.17886,2.72,160829.6242192
26260,4.73,24726.72301,2.46,234490.9846246
7747,2.37,16524.10215,2.68,95693.188062
6506,4.61,30981.18691,1.54,139666.06166140002
21826,3.33,17740.744830000003,2.05,144530.5965615
15597,3.21,18615.96165,1.69,118759.2684885
23845,2.13,17087.74395,2.13,121362.2325135
1719,3.26,24093.649399999995,1.69,94509.50628599999
27537,1.62,11666.79936,2.08,92210.48138880002
6426,1.66,7744.198799999999,2.62,46445.358455999994
2778,4.3,9218.529199999999,2.4,52506.92847999999
9581,2.3,15889.5477,1.62,79556.46267400001
27357,3.31,13614.67876,2.82,156174.4216232
14349,2.18,9133.71386,2.97,76675.3778842
20932,1.71,13343.762699999997,2.42,94773.151134
25653,2.41,20394.50209,2.09,145237.2435481
12162,3.47,8336.095510000001,2.21,77297.1020971
14757,2.75,15518.868750000001,2.36,108244.01775000001
9407,4.11,35906.90403,2.19,189112.69788569998
26595,2.33,12629.518020000001,1.58,107180.0245116
19162,2.08,12763.94288,2.78,100868.6069664
5154,3.33,31025.94633,2.45,155228.28116850002
9813,2.68,5603.1698,2.38,50840.723723999996
20563,2.51,13070.857629999999,2.32,108079.23496159998
27843,4.84,12100.53724,2.81,192963.7041244
29394,3.04,13380.824480000001,2.45,148902.42893599998
17398,2.3,11532.561099999999,2.17,88106.17978699999
29417,2.19,12343.80141,2.96,125648.4849936
17275,4.71,8969.76168,2.92,125496.47746560001
13750,4.25,24309.91925,2.81,175368.21159249998
28755,4.21,21465.61962,2.77,223449.5555874
23095,4.08,18477.450960000002,2.17,171278.57050320003
16975,4.76,10150.3192,2.11,122518.81191199999
12730,4.42,30969.77754,2.35,190985.132299
29073,3.17,23974.361299999997,2.29,195011.41997699998
2655,3.26,15717.333679999998,2.89,85513.06169519998
18932,4.03,19495.125,1.73,149012.77625
26886,3.99,8168.5354800000005,1.65,137090.294502
6528,3.2,14454.7552,3.0,93163.376
20781,1.66,11816.235239999998,1.94,81052.42684559998
7205,1.91,9123.89237,1.85,48888.5356245
12433,3.28,12776.534799999998,2.59,99424.53473199997
12303,2.72,9755.008,1.74,69947.88992
1263,2.77,16136.97017,2.03,68530.4997851
25952,3.89,15752.060970000002,1.91,162543.8383927
19282,4.83,24467.137799999997,1.85,187330.54053
25268,1.69,20416.758179999997,1.71,118449.09284779998
19800,4.9,45068.220400000006,2.86,316051.551144
16192,3.88,30051.251839999997,2.07,185133.55498879997
7407,2.47,4343.719770000001,2.0,35670.16908
18532,2.3,13248.6256,2.89,107409.37918399999
18765,2.94,13498.13682,2.18,111591.3119076
10611,4.21,25133.06008,1.75,138921.2853
12563,2.22,9970.39074,1.91,66874.0877934
3549,2.87,25717.63376,2.85,134916.153736
16948,3.1,14385.9251,2.15,112240.389165
10791,3.63,18566.600580000002,2.67,125877.3547086
23178,3.37,14509.35639,2.76,147174.3964164
15929,4.29,13382.91669,1.64,117049.2267516
6648,3.31,32332.57981,2.51,167824.8149431
25134,2.49,12122.022180000002,2.94,122466.4495692
25021,2.92,19836.67544,2.59,164111.6602696
22835,1.8,5698.1826,1.53,61217.584578
20911,3.54,19489.05228,2.91,169716.1866948
29148,2.93,9769.249950000001,1.54,119986.784823
22237,2.32,14645.5916,1.77,106803.720332
23047,3.15,17928.5085,1.83,141264.237555
20487,2.61,15569.453880000001,1.9,114191.940132
13716,2.03,19043.05851,2.6,115441.549146
16928,3.13,32622.622190000002,1.83,177929.28298770002
5636,3.79,27487.316099999996,2.36,141205.13819599999
16419,2.09,9417.220229999999,1.56,67841.0140188
15926,3.55,17672.0278,1.55,119272.99869000001
1264,4.36,38394.93172000001,2.8,189806.71225600003
21140,4.01,16640.12056,2.72,163312.76904319998
28804,2.25,16554.2895,1.8,127715.3001
26580,4.52,29527.58252,1.75,230870.03444999998
19757,3.46,14536.5499,2.19,129267.36408099999
18877,2.86,15265.739059999998,2.68,125431.8788008
20145,1.77,16226.53341,2.72,112245.88769520001
9992,1.95,11100.1917,2.12,65217.189804
22924,3.8,20320.652000000002,2.54,179366.96008
2662,3.01,19309.77006,1.62,77913.98761720001
23904,2.82,15928.967399999998,2.92,145779.79960799997
6191,3.59,19322.43546,1.55,90820.335883
6374,4.9,25337.434500000003,2.62,148291.54739000002
22756,4.15,30575.776550000006,1.81,210931.10865550005
23729,4.98,4560.474840000001,2.47,138555.74253480003
23760,4.37,27773.355829999997,2.43,226867.16632689998
12482,4.06,17804.24898,2.27,126701.06314459999
11050,4.6,42894.218,2.59,247714.46061999997
28299,2.23,20344.06031,2.72,159130.7346632
2961,3.69,27179.56215,1.84,115295.608656
21179,3.86,20861.50896,1.97,164571.1305712
4372,4.75,27283.178249999997,2.44,141904.31143
18081,2.69,7926.701010000001,2.11,81216.63115110001
24780,1.87,4204.64264,2.78,66436.7918192
29376,1.59,8820.11478,2.3,84634.33355400001
3044,1.63,9772.50852,2.73,51185.685299599994
11706,2.15,13910.76875,1.99,80671.86731249999
10815,2.11,11721.098530000001,1.88,68297.5122964
8061,1.54,5629.40378,1.78,33693.0862884
23562,1.84,6997.278960000001,2.9,77640.74690400001
8183,3.61,17028.31224,1.55,89991.138452
23077,2.18,9882.290980000002,1.69,86773.51371620002
17543,3.5,6839.321999999999,2.61,92929.77442
7523,3.86,17333.8318,2.61,108947.74459799999
23103,2.38,12826.148439999999,2.54,113215.85391759999
21445,1.58,5023.69374,1.62,52068.871338799996
1867,4.92,39403.13364,1.67,153795.14045880002
11270,2.58,23841.63294,1.97,123727.88277180001
24394,4.49,25745.79021,2.75,231821.56349750003
12380,2.55,10330.784399999999,2.77,80846.84158799998
22684,4.68,33329.92571999999,2.09,242480.51619479997
27581,3.36,20729.083199999997,2.48,185538.45273599998
23860,1.93,12693.27997,1.95,96188.2558815
14935,4.52,25111.50636,2.67,184776.9347012
1939,3.09,16627.61445,2.52,81148.32731400001
23105,1.57,8026.94685,1.58,65011.319723
5894,2.74,16293.90868,2.43,88331.57545240001
21686,3.36,26247.789119999998,2.02,178381.07226239998
7365,3.34,24013.968739999997,2.48,132181.6799552
25855,2.07,17411.41998,2.71,135527.63810579997
9623,2.58,20955.47466,2.03,109277.90287979999
4748,3.77,19119.16292,2.48,103553.8098816
1087,4.95,41814.818100000004,1.51,152150.661531
7007,2.21,18377.84949,2.68,101493.8056132
27224,3.02,13996.20812,2.08,139321.0091296
1184,4.08,27704.713680000004,1.86,111770.91480480002
27244,4.12,33957.25424,2.87,277617.10814880003
10842,3.87,21185.95896,2.13,129456.55050479999
18622,4.31,25381.939109999996,2.18,186357.32547979997
13597,2.38,18299.44158,2.1,107388.570478
4395,3.26,30800.010559999995,2.19,143379.74424639996
12705,4.08,35001.23880000001,2.32,203041.75161600002
2459,3.94,21829.2154,2.34,104427.25483600001
17119,3.44,23242.40128,2.62,166269.2539136
29664,4.18,6348.27886,1.61,146912.80668460001
26836,1.61,9475.4135,2.49,85750.566615
4116,3.26,16119.721999999998,1.61,71610.35642
17929,3.43,18916.515170000002,2.86,153430.7337262
28142,2.75,15663.68375,1.7,135346.12987499998
19990,4.68,23806.116359999996,2.24,194491.1333664
26164,1.61,8992.02871,2.44,82048.6474724
24141,2.34,17960.19264,1.93,127073.49707520001
17549,4.23,23562.466290000004,2.44,178849.62032760005
11878,3.35,20535.630650000003,2.79,138156.97081350003
12017,3.17,33185.22425,2.51,187759.2513675
11505,2.31,21004.76763,1.61,102403.76114429999
14513,4.66,21986.82598,2.79,172947.47644420003
14183,3.23,16112.01197,2.21,113642.66039369999
24737,4.54,16392.650640000003,2.16,180499.40666240003
26816,2.68,22958.1798,2.48,174719.52550400002
12203,4.02,36336.84834,2.56,214752.0884304
2953,4.21,24887.3729,1.98,111483.87414199999
15152,2.73,19066.58754,2.32,123732.61817280001
15642,1.5,5480.067,1.69,43684.44723
2646,1.96,18342.622760000002,1.84,75621.83139840001
3873,1.6,15514.2448,1.69,63444.363312
16309,4.28,21712.6968,2.94,177063.24219200003
4364,3.44,38298.293999999994,2.03,169354.28481999997
4780,4.1,13900.799899999998,2.75,85626.799525
16400,3.27,23247.924390000004,2.87,166845.39177930003
29660,4.13,20645.390919999998,2.14,207967.71840880002
10404,2.76,8577.679799999998,1.66,60109.34806799999
11300,2.4,6438.4392,2.45,55771.05444
21948,2.83,10390.91666,2.34,107209.41830440001
7051,1.61,14431.671310000002,2.0,69078.79524
14948,1.83,8630.24706,1.97,61616.9208282
13829,2.91,12165.674040000002,2.82,98880.9388728
16529,1.65,17675.014499999997,2.7,110345.41815
23570,1.71,13627.23966,2.58,102717.45764279999
19533,3.39,27616.929930000002,2.84,199882.8108612
29637,2.38,13467.824999999999,2.24,127639.63799999999
16248,3.66,11041.912559999999,2.0,103635.33024
17887,2.29,15104.59955,2.15,103645.3181325
13914,1.59,7358.75055,2.33,53986.6498815
6572,2.34,23889.186359999996,2.28,117624.19762079997
6654,2.32,4723.100079999999,2.95,38816.625395999996
4252,2.84,23299.007839999995,1.69,98049.01892959999
18622,4.4,31548.074800000002,2.18,213807.75266400003
21626,2.71,10204.25026,2.43,103811.2886518
24389,4.69,29770.75052,2.75,255795.47497
3099,4.17,9953.73162,2.68,59506.2939816
5561,2.51,7689.12396,1.88,43791.9109648
11330,4.37,21986.80285,1.86,134381.159001
23383,3.2,25654.6656,2.9,200533.46143999998
29645,2.36,16410.361479999996,1.69,130516.43386119997
4502,4.86,24957.669780000004,2.02,122209.55251560001
16053,2.19,19576.158150000003,1.87,110915.80204050001
1390,4.07,26383.64069,2.51,124647.5195119
28287,4.52,29925.979839999996,2.83,272399.72262719995
5365,3.92,19801.7036,1.82,96673.30775200001
14371,4.24,7210.44224,1.64,87179.0497536
12936,4.08,11974.03296,2.89,111331.9011744
29483,4.37,13124.79682,2.8,191839.734736
19416,2.26,11629.428899999999,1.63,86094.98690699998
19341,3.14,14738.60108,2.73,130444.3231084
28590,3.87,15783.121620000002,1.56,166831.2129672
28902,4.17,26688.44202,2.06,228876.4146012
29123,2.87,11831.36549,2.78,140136.9370422
20883,4.07,24111.79925,2.55,194702.4965875
28371,3.66,28001.766959999997,2.81,238526.35907759998
21873,5.0,41934.415,1.9,272909.2185
18148,3.46,21664.900719999998,2.95,170033.33856399998
27694,4.12,33327.223840000006,2.22,254740.16460480003
12357,4.08,15162.096000000001,1.61,105151.72656000001
10757,2.69,11852.72373,2.0,76347.22492
3674,2.75,12940.468750000002,1.91,60700.732812500006
7163,4.05,24157.8207,2.87,146658.736809
11234,4.66,54229.4452,2.78,311567.18805600004
19282,5.0,29614.705,1.94,213091.9377
10299,3.69,21590.98335,2.67,138833.2022445
15799,4.19,40391.784360000005,2.95,266137.142582
6957,3.0,26228.388000000003,1.59,115030.91292
11113,1.8,5194.8072,2.21,41873.538312000004
26468,2.1,15641.936100000003,1.77,114552.89909700002
21312,1.93,12113.21654,2.54,96126.1630916
14991,4.95,35968.7097,1.94,215922.166218
29355,2.02,16457.632859999998,1.83,122329.8338538
22167,4.72,26062.872399999997,2.26,215656.07642399997
24094,1.91,13173.669189999999,2.02,98977.69014379999
22426,3.39,21404.158290000003,2.53,172984.97705370001
1897,4.54,7333.5028600000005,1.76,36186.3507536
15354,2.57,13053.775300000001,2.46,97679.617838
3385,2.85,6413.4234000000015,2.39,37802.17872600001
10287,3.09,18694.963499999998,2.61,117970.61173499998
14949,4.42,31401.973980000002,1.77,184460.02190460003
5224,1.69,8369.993709999999,2.07,42894.434399699996
2993,3.81,23111.170439999998,2.63,118408.0491372
20613,4.09,24752.51231,2.62,198663.77687220002
21572,4.58,22301.18332,2.01,188227.5051132
29188,4.28,44259.758200000004,1.64,286030.15984800004
21376,1.57,5376.19025,2.15,55871.509537499995
14886,4.36,23495.028480000004,1.65,150659.81395200003
9213,2.84,16168.8442,1.58,84049.382236
14274,2.08,12562.51568,2.23,82829.36132640002
15819,2.47,15339.562030000001,1.77,96903.0788531
24026,3.04,11361.50144,2.96,129392.08714239999
16325,2.77,20909.28683,2.99,149557.5912817
18999,2.93,27037.831970000003,2.26,170848.2341922
17621,2.25,8552.016,2.19,75480.19704
25767,2.56,725.13536,1.58,68559.5045888
11802,4.15,28774.95045,2.96,191702.05423200002
21252,1.91,11527.541420000001,2.45,91888.87931900001
29290,2.58,18924.942420000003,2.92,168678.91670640002
2033,2.71,10201.204220000001,2.41,50496.74061020001
20101,4.73,13622.45203,2.3,153654.273729
24131,4.54,26013.19212,1.7,205803.550844
10710,4.96,32394.58336,1.94,180756.2584384
25167,3.89,20287.48588,2.85,196293.93651800003
22821,3.76,33670.7248,2.55,239008.75783999998
29147,2.24,7441.761600000002,2.97,102274.83515200001
2920,2.68,8880.05672,1.86,42102.6189392
17255,4.96,24878.80448,2.22,190573.35490560002
5543,1.67,10676.31835,2.27,54844.68935449999
20104,1.65,9193.476599999998,2.15,71324.52789
8634,4.48,46260.46208000001,1.65,207531.00659200005
21382,1.82,13673.579919999998,1.78,90601.37209759999
26802,3.28,22892.31064,1.99,179250.8794536
11934,4.77,18530.83944,2.18,134384.08885919998
2576,1.84,9292.82064,2.46,46185.8200544
2368,2.35,22477.8017,2.69,110985.689973
16518,3.62,29363.322299999996,2.45,190461.944235
22376,2.26,5622.717279999999,2.6,76434.259488
6054,3.84,25733.456640000004,1.79,120777.16066560001
12711,2.21,14152.07092,2.7,94606.043324
16176,3.99,28045.30302,1.95,175321.18692900002
2264,3.78,25458.2055,2.57,124901.919135
5386,3.96,31686.09444,2.73,171203.7867012
13394,4.37,39270.45438,2.28,226609.3247464
7971,1.95,10629.6723,2.39,62207.71139700001
8795,2.25,14824.63125,1.65,73898.6540625
8230,4.29,17834.27217,2.44,114490.86843479998
7437,2.76,8759.87568,1.76,53463.2525568
21539,4.91,31836.52347,1.67,222596.5311349
8791,2.04,14678.858760000001,2.89,89713.2593364
21924,3.32,22094.188319999997,2.63,175083.77192159998
27395,2.63,13013.24,1.85,122149.824
20537,2.62,13015.339940000002,2.67,114588.57751980002
16333,4.28,28344.342800000006,2.7,203123.65116000007
21030,2.49,22724.716080000002,2.61,157125.6411288
20091,2.52,10132.383240000001,1.59,87004.57583160001
20851,4.57,33896.832500000004,2.01,231215.36832500002
3838,2.32,14398.699519999998,1.82,63907.19216639999
3868,4.48,36376.96832000001,1.86,157743.73771520003
27380,3.08,17107.93392,2.2,156183.72246400002
20530,2.17,8047.52963,2.42,80120.18096459999
3499,2.01,13208.363249999999,2.14,61715.613854999996
29409,2.99,32178.409900000006,1.79,209889.08352100005
14123,3.58,30115.87648,2.41,183371.3552768
28581,3.01,13128.346769999998,2.05,139198.6144185
20440,2.81,11474.8317,2.96,114351.56523200001
19272,4.31,23614.645159999996,1.75,171617.23935
19691,4.97,47593.584780000005,2.79,325837.5410962
3926,1.78,8286.444679999999,2.89,47508.99448519999
16377,3.29,26556.439140000002,2.23,166214.0675622
22448,4.03,17007.74452,2.33,164108.9737716
17937,1.69,14096.043259999997,2.08,87825.38650079998
23963,3.03,19196.15595,2.05,150352.3215975
24132,4.7,28344.891600000003,2.21,232752.39363600002
1158,3.05,13064.40965,2.2,58402.42053
20723,4.22,26035.192939999997,2.99,217366.67277059998
2823,3.01,18143.31379,1.97,80526.1857463
15157,4.7,29274.7913,1.91,185702.33398300002
25253,3.53,16198.26632,2.63,164141.06306159997
19566,4.68,15435.1314,1.67,148215.81223799998
11143,4.29,20159.84256,2.6,140538.74577600003
12572,3.55,37892.7,2.1,199990.66999999998
22988,4.66,29384.02144,1.97,223778.6451168
17775,4.05,30260.6766,2.38,204530.513508
9414,2.03,10254.183659999999,1.57,55717.8556662
12617,3.79,16721.93101,2.38,121060.48782380001
28899,2.23,13647.27219,2.06,119852.6950914
23511,3.02,17301.13606,2.96,156816.8548576
27534,1.63,16560.275139999998,2.51,119567.26088139998
1940,1.74,2255.60898,2.74,14067.1865652
26692,3.5,21171.7765,1.7,171757.57305
28527,3.66,18967.96098,1.79,176297.39211420002
11252,4.3,20912.5813,2.6,144581.47398
10418,3.57,23537.292029999997,2.41,140991.71785229997
14906,1.79,9072.185399999998,2.62,68595.23654799999
24586,4.32,26715.653280000002,2.52,226966.2728256
25329,2.22,13849.438920000002,2.74,121876.72048080002
3218,3.63,24006.910620000002,2.55,120912.78332100001
16444,3.9,4187.5002,1.81,80085.975762
20135,4.97,22927.62388,2.07,193386.3791916
