Total Medical Expenses,Medical Multiplier,Income Lost,Income Multiplier,Value of Injury Claim
29145,1.8,7280.600399999999,2.33,83985.999732
26235,2.69,12687.73739,2.14,123099.3827946
17569,4.72,21824.88352,1.82,166296.7350464
12025,3.67,22069.11194,1.77,127332.30201380001
5249,2.03,11227.452949999999,1.57,50737.4770315
3628,2.29,19070.89329,2.07,85926.6556903
11429,1.84,17818.179119999997,1.89,90342.07677679998
1093,3.09,18460.92999,2.93,94389.7548507
25787,2.23,14875.658770000002,2.4,122957.908588
9629,2.21,4073.39244,1.95,37369.990138
4767,4.59,34527.04029,2.73,185193.43057169998
17743,3.03,21621.25281,2.69,155164.96567890001
10492,3.45,28462.99335,2.13,153749.5625355
4543,2.33,6252.17055,2.7,39970.391585
20156,2.13,20312.43189,2.93,143072.5692177
7816,4.89,37170.10761,2.53,206600.82747329999
29822,1.74,11273.929799999998,2.83,106343.360934
6896,2.98,15102.172139999999,1.84,78542.42101759999
6054,2.79,9088.53102,2.27,55698.68745540001
1279,4.86,48092.02794,2.21,208683.37762739998
27774,4.96,33682.68048,1.94,270468.80109120003
8147,3.92,29691.7264,2.08,153078.48371200002
8969,2.65,13177.925299999999,2.26,79905.811778
10102,2.29,14711.46838,2.56,90217.8758128
8216,1.62,12184.98876,1.5,55957.38066
18223,3.84,28530.27072,1.94,182385.5866368
26207,3.92,24953.72432,2.78,222010.2422496
10960,3.49,14723.161790000002,1.52,90075.9295008
4913,3.2,33393.1328,2.84,177344.362752
1082,4.89,25949.0295,2.72,127770.39924
18583,3.52,28218.50592,1.65,168409.706608
16699,3.04,12513.360480000001,1.91,99692.19947680001
3921,2.44,22162.75668,1.83,94450.5980844
1229,3.59,12584.65884,2.83,65196.012197200005
18038,2.02,11345.46938,2.3,85222.278334
2982,3.21,21697.06089,1.9,94190.757471
25540,2.28,13565.295479999999,1.7,108422.793276
15445,4.14,16847.518859999996,2.58,141103.9363788
15104,3.37,12673.56574,1.53,95638.1670622
6565,4.89,10226.13426,2.83,81495.07847580001
9586,3.2,21863.097599999997,2.99,139772.05702399998
25052,3.69,41124.95775,1.58,239669.22874500003
6726,4.42,14843.65064,2.27,93111.30823279999
9075,2.87,15652.971390000002,1.66,83335.1252874
12747,4.21,15637.918699999998,2.35,121689.816345
9839,4.6,25203.8324,1.56,134985.043344
21435,2.52,17771.25924,2.14,127589.2132536
29670,4.43,36100.01684,2.34,288112.1730856
8955,1.69,10203.76708,1.54,51255.285463199994
6180,1.65,12611.798099999998,2.72,69724.68703199999
3457,2.08,15656.486560000003,1.57,63084.21701920001
3865,1.86,13175.401140000002,2.87,71353.10355180001
13423,3.78,27828.068939999997,2.06,163720.8998964
11471,3.59,26311.60901,1.89,143533.0490489
29535,4.06,18489.24406,1.58,186103.5937348
4905,1.55,6550.64255,2.0,33805.3202
28874,2.9,12438.9323,1.8,131002.54273999999
1734,4.53,27538.68993,2.4,129025.255692
5442,3.67,22324.485220000002,2.65,123780.99627300001
17643,4.91,19596.423749999998,1.95,164033.0038125
27981,2.57,15473.587070000001,1.85,131484.48021950002
15763,4.21,25136.819610000002,2.99,191794.9598539
16281,4.7,46768.243,1.77,252836.97611000002
13531,4.86,38731.770000000004,1.79,212554.0683
11594,4.42,22522.17188,2.72,157550.1312736
4052,2.81,22778.44729,2.61,116394.76200689998
23934,4.61,20011.3646,1.87,187779.721002
27069,4.54,36495.566340000005,2.67,293327.5548078
16607,2.14,9730.122040000002,1.93,73778.35961720001
12115,2.48,20011.93096,2.92,128503.90032320001
23749,4.14,31633.38396,2.85,251742.772206
3153,3.62,30135.569659999997,2.09,134668.33990939998
21208,2.45,17277.31425,1.83,118131.71357749999
5906,4.39,27414.895889999996,3.0,163001.81944999998
29632,3.31,28281.27883,1.74,203853.9028242
16771,4.26,16432.119300000002,2.8,150318.63264
24459,4.36,22646.371920000005,2.38,205832.34900960003
22901,3.91,16721.04853,1.91,154922.2097523
4767,3.71,26980.626259999997,2.3,133702.262918
11221,2.71,12283.077710000001,1.97,79172.7285087
10413,2.18,15532.4346,2.3,89489.80878
19277,2.55,21735.962850000004,2.97,157184.0853645
15950,1.98,6055.8795,2.2,57015.6939
6082,2.87,17264.393160000003,1.86,84095.89759760001
16092,4.99,38609.74077,2.21,242846.0886417
6018,3.2,29823.4688,2.28,146902.04646399998
27579,2.25,15782.8275,2.72,136547.6958
4807,2.2,9831.353400000002,1.72,47148.03464800001
26286,3.61,19191.91881,1.5,162064.175835
28169,2.05,16137.6902,2.47,129881.925194
29930,2.78,7784.56712,2.6,119014.40875199999
2253,4.53,23717.0415,2.24,110766.34596
24063,3.07,30058.440609999998,1.62,182684.96500819997
11326,1.53,5412.62286,2.29,40548.9320694
10359,4.94,37918.20994,1.96,201329.57136240002
15437,3.96,16961.78484,1.67,123380.2703628
3169,3.97,19739.53872,2.65,104369.78504799999
4380,4.28,23527.344040000004,1.82,108620.85423280002
9633,1.96,11728.42832,1.87,64269.6975984
25788,2.33,17100.140280000003,2.1,130196.61514800001
17905,1.7,13196.408099999997,2.2,85863.41402
19252,3.45,25013.5488,2.24,172476.846912
22406,4.65,32784.20655,2.03,236308.25239650003
26872,2.48,13457.35544,2.32,124778.33550079999
15854,2.62,20906.423619999998,1.52,115128.0911424
17274,1.7,8849.2531,2.26,67063.618206
1828,4.77,21941.74242,2.35,104166.13952699999
20589,2.02,12104.25208,2.11,91338.2560488
27115,4.54,20081.29168,2.34,210254.9058912
17908,3.99,27742.130849999998,1.98,181866.600783
7794,2.18,13155.205640000002,2.72,79083.4906208
18755,4.01,32600.7386,2.06,207566.54871600002
2095,3.45,31238.014650000005,2.29,141238.83284850002
20931,2.8,19716.829999999998,1.77,132939.2491
29443,4.06,24578.777159999998,2.56,231617.80384959996
10526,2.11,12390.5952,2.44,77224.10268799998
20809,3.56,24687.033600000002,2.27,179493.673472
7409,3.57,20480.518799999998,1.69,102023.24437199999
26079,4.39,36965.81062,2.34,274918.4280908
5379,2.88,20844.080639999996,2.61,111582.73175039998
7712,2.8,20679.937599999997,2.78,120443.70172799999
9757,3.37,29833.72032,1.76,145055.8784032
19165,4.5,27550.557,2.43,208291.46751
8565,1.88,14129.873199999998,2.3,76860.65475999999
17414,2.16,8410.080960000001,2.13,72347.87436480001
23363,3.33,13123.51668,2.84,141316.61073120002
28473,2.01,13450.719,2.22,113992.76418
27592,2.77,13417.375860000002,1.66,125537.4356476
11191,4.51,29226.879109999998,2.76,189591.35456359998
27647,3.62,29275.36354,2.93,244409.68225219997
26002,3.0,17182.407,1.67,141065.43368999998
20740,4.31,8707.00166,1.83,122737.2163578
26092,4.72,33539.668639999996,2.87,286492.4262768
18772,2.61,27340.219800000003,1.54,145779.298092
6567,2.56,13081.712640000002,2.47,75286.77550080001
23199,2.88,17636.96448,2.16,140182.8922368
17038,3.51,24672.155039999998,2.82,178723.16729279998
6479,4.29,25832.01192,2.34,139905.8417328
27544,3.92,24141.81784,1.7,197297.206008
6428,3.44,17522.5516,1.97,91676.84985199998
24143,4.82,41676.17820000001,1.65,268487.31043000007
15657,2.25,8381.6325,1.86,67581.35145
17606,4.88,25816.45904,2.28,196411.72469119998
21007,3.73,18419.191329999998,1.95,151111.91575349998
6103,3.07,10140.48016,2.63,65686.6331408
11304,4.4,31113.715600000007,2.53,190682.73166800002
29954,3.56,13674.259039999999,1.96,160786.30579840002
27170,4.96,37685.92624,1.68,273447.40856320004
15713,3.71,17239.27184,2.61,137768.2731824
29635,2.35,18164.82555,2.42,149930.778931
10028,4.18,41845.369719999995,1.61,192978.82468919997
1938,3.06,25471.134,2.11,110616.64073999999
2774,2.12,15805.36744,2.89,83169.1267816
6001,2.79,15271.614630000002,1.87,75843.93861810002
9857,2.22,22940.780700000003,2.97,135898.22007900002
27256,1.85,9661.5066,1.65,85688.09909
28259,2.03,8655.047099999998,2.56,96832.78477599999
6792,2.66,13778.27598,1.58,67392.9480084
18264,3.53,21389.24428,1.67,142970.4465076
17815,2.94,19781.01972,1.54,122400.9098088
16876,3.31,17704.70674,1.94,125616.1045556
12705,3.32,20924.266799999998,2.27,131527.21923599998
28156,1.6,8896.1248,1.58,76897.726784
21781,3.96,29923.2648,2.78,229285.965744
10339,3.53,17185.57202,2.4,112113.186888
25011,4.7,31089.649300000005,2.33,252169.88146900004
15950,2.26,8594.7348,2.68,76270.358864
18551,1.64,19276.507519999996,2.76,122179.81579519997
8654,1.83,13984.67517,2.81,83103.1075677
8767,4.5,23293.629,1.58,122842.69182000001
7483,4.81,26895.01399,2.83,165896.14757169998
28469,4.51,31773.337859999996,2.07,257712.67509019998
24390,4.57,21892.69468,1.59,190057.0739012
13055,2.38,19748.51886,2.78,125468.82015079999
17759,2.01,18149.92011,2.44,116281.23528839998
27731,1.96,8691.077080000001,2.97,97547.41308760001
20036,3.1,21204.6975,2.15,150111.094625
25755,3.19,28213.88801,2.71,215045.86252709996
20504,3.45,27533.121750000002,1.6,169858.03830000001
6904,4.01,29626.35719,1.5,131377.29016499998
18594,2.93,23411.075040000003,1.96,147188.27715840001
26969,2.03,11560.1192,2.04,101449.95156799999
19436,3.73,16847.60805,2.19,143087.75772949998
15134,4.43,27889.547869999995,2.95,205096.88195649997
18101,2.88,24157.6848,2.14,152143.695072
29633,2.82,14932.286339999999,2.13,145235.40258419997
20951,2.58,13619.86644,1.95,107852.052438
27241,3.14,18432.17366,1.69,153551.4608054
13015,2.77,23167.748160000003,1.98,128259.18767680001
20567,3.4,33558.4148,2.57,223289.755636
20117,3.61,20260.44632,2.48,163389.1695136
12319,3.45,8792.8287,2.76,84354.414612
9756,1.66,13188.889239999999,1.61,63806.85015639999
11210,3.1,17893.503800000002,2.0,106325.01520000002
1604,3.21,28939.485360000002,2.54,136534.1035344
9563,4.98,26982.207720000002,2.98,181995.1344456
7993,1.86,10792.67976,2.12,59332.820611200004
26506,3.91,17540.92861,2.77,187308.6894697
10949,4.75,25697.343249999998,2.85,176639.8647625
29449,4.32,35461.50192,1.54,252753.39679680002
7742,3.49,25885.898870000005,1.91,128233.44458170002
4427,2.89,22310.300030000002,1.7,95342.14011100002
25683,3.67,32530.12031,2.81,250726.48869109998
7701,2.22,19628.19438,2.6,107385.91414800001
11181,4.03,19458.65753,2.94,141185.1981982
26774,4.58,19061.625659999998,2.45,207449.154187
6751,2.88,25796.018879999996,1.83,118241.63231039999
3396,3.79,34032.36564,1.94,146958.3606216
29170,3.04,33453.06592,2.47,238212.0046624
11413,1.83,9816.098039999999,2.49,64960.0701996
6532,3.95,23715.566950000004,1.78,115446.24307100003
24127,4.14,37930.0176,2.8,281949.86448
1148,2.77,23554.733780000002,2.18,101638.74720040002
10104,2.68,11438.119400000001,2.11,74089.390734
19039,3.34,13583.599639999999,2.11,119418.8545204
16211,2.91,19740.727050000005,1.56,117450.99829800002
12592,3.74,9427.08888,2.92,93475.35728959998
3656,4.33,23614.87606,2.4,119735.934664
20982,4.85,43772.8117,1.66,261971.19082199998
13636,4.68,29265.08364,1.9,177950.306196
5608,3.97,22462.518050000002,2.46,122446.59050300001
11922,3.52,10906.96288,2.87,95082.3492256
1643,1.73,16519.496659999997,2.36,74867.39543759997
14523,2.58,17376.55284,1.81,103674.00632040002
25908,3.93,16102.282890000002,2.49,174117.6901761
5581,1.53,6472.580849999999,2.02,34558.705017
9128,3.3,25278.587399999997,1.79,125928.24624599998
29894,2.44,10070.936520000001,2.67,119972.63354840002
10361,2.33,8733.48774,1.65,56018.360251
14399,4.86,24840.096660000003,1.86,165861.9131076
11051,4.58,27410.480180000002,2.48,173412.53120640002
28791,1.91,12771.16725,1.77,103138.1105325
24174,4.82,46614.71164000001,2.8,340269.29587200005
27001,3.32,16752.4378,1.69,151459.815482
21016,3.6,18449.9352,2.65,161449.79868
4074,4.0,20980.864,2.91,119312.04224000001
15429,3.59,14140.59715,2.07,112942.3404005
17596,3.08,17180.50488,1.73,118278.9632024
10503,2.46,8173.66734,2.16,59839.8361344
22225,4.95,26537.969699999998,2.16,220411.703952
6892,3.92,38607.32736,1.92,178357.3632512
28553,3.69,15537.992219999998,2.83,180409.07242259997
6997,3.66,28423.2123,2.29,147544.600767
8911,2.93,19542.956430000002,1.52,94900.43663360001
7232,4.03,22502.19413,2.26,125004.30699380001
1911,3.39,22265.920019999998,1.91,93538.03727819999
6860,2.39,7283.111530000001,2.67,50407.53084510001
1653,4.01,26537.10131,1.74,105877.2888994
27129,4.62,26551.72674,2.58,246942.88846919997
5820,4.21,33973.78643,1.98,159717.8699914
8831,1.79,12755.292979999998,2.85,77670.66095299998
25398,4.12,19636.50916,2.44,191825.8606704
8320,3.23,10863.41055,1.99,70218.6080945
3955,2.15,12874.64935,2.48,66181.679088
17619,4.32,40742.72352000001,2.67,266382.59883840004
17086,3.8,30459.185,2.84,212349.2554
15714,1.61,10280.65339,2.04,66833.3796956
27512,3.66,10130.56524,2.39,145167.10140359998
18598,1.67,13133.92709,1.53,77421.4226277
18312,4.67,23099.41247,2.98,200552.11410059998
21476,3.9,23337.2841,2.09,179205.89196900002
11424,4.49,22568.38783,2.3,148337.82766900002
25483,4.23,39801.279780000004,1.98,266202.18352440005
23094,4.5,29073.2805,1.55,207133.14577499998
19064,4.04,31431.55956,2.32,212802.8972992
5449,4.37,28306.0195,1.86,133073.36527
9567,4.58,34223.69734,2.76,206721.65933839997
25302,3.38,24258.0403,2.04,183523.24281199998
29241,3.47,23364.117250000003,2.0,194922.739
8891,1.91,10061.138920000001,1.78,55012.9151176
11859,4.86,32221.1439,1.74,178141.818186
18778,4.67,29003.618749999998,2.46,217049.39962499996
1743,1.87,4387.16399,1.62,19140.9436438
15882,3.33,13636.38663,1.82,104978.05692660001
27753,2.75,14008.307500000003,2.32,136836.6384
21979,1.94,14577.5868,1.89,99346.07265199999
23916,1.89,18324.97317,1.55,110254.8947535
14488,1.93,4245.44995,1.66,43500.186816999994
23854,4.72,36566.708479999994,2.0,258857.71391999995
5541,3.08,18426.87616,2.04,91510.8596864
12620,4.04,31365.008640000004,2.31,186167.98723840003
24451,3.14,22011.20846,2.9,184631.061454
11539,3.57,22787.53848,2.23,137585.5177704
25481,2.12,9662.461800000001,2.05,93152.69029
25532,2.22,16707.04734,1.81,120334.8903654
22075,4.51,32771.450469999996,2.2,237198.341974
27455,3.96,27044.03988,2.6,233124.383448
22565,3.37,21949.6862,2.87,182939.021794
8289,4.21,36824.01116,2.9,215334.344684
29108,2.05,7047.9635499999995,2.47,91175.79706849999
10637,1.87,16561.245469999998,2.01,86301.7843347
3961,3.32,25696.15924,2.55,130068.044542
23187,4.89,51001.11075,1.51,292398.32873249997
17794,2.85,23254.860000000004,1.91,141639.4026
13384,1.74,18501.07026,1.99,97107.4303374
22013,3.41,6672.940340000001,2.46,104825.6439164
27225,3.93,18700.119000000002,2.61,193201.79859000002
6842,3.39,22212.5343,2.39,120707.405577
24759,2.98,21174.74462,2.49,168856.4233438
8362,2.02,4393.59292,1.77,33455.085308400005
23897,2.21,15867.048600000002,2.23,119929.985578
22347,4.98,30577.170120000006,1.81,227787.07815720004
24829,4.57,23530.30391,1.82,203354.2909362
7161,4.24,25993.63376,1.89,131477.8753264
2230,3.5,12061.5495,1.92,55086.27404
18478,3.82,29008.797319999998,2.87,211858.8029484
13127,3.83,24089.65441,1.97,145912.3380077
8900,4.85,14190.0718,2.6,108439.33028
15567,1.71,10201.924979999998,2.59,73446.40565819999
16358,3.79,25863.59293,2.72,184072.9786296
22969,4.58,51053.42488,2.14,316559.1990032
14438,4.4,31222.153600000005,2.41,201216.89737600004
22016,1.75,9953.5065,2.93,87598.787045
24837,3.83,34763.80313,1.53,217841.9350489
24676,1.88,6125.21484,2.56,74321.8596704
4976,3.58,11009.88546,2.43,66587.8725878
27609,3.38,11482.400799999998,1.6,134655.06287999998
2976,1.78,8105.6376199999995,1.56,34153.3499272
7098,2.83,37364.161720000004,2.95,205039.94051400002
7371,2.93,20489.217510000006,1.64,96177.78173640001
18280,2.61,6835.93191,1.67,72798.6701097
8613,3.73,22950.70119,2.19,128289.9279861
26900,3.4,15776.554199999997,2.55,163243.32160999998
9399,2.25,19033.785000000003,2.44,105657.75540000002
22705,4.25,27802.28025,2.3,216046.05507499998
26771,3.76,14963.3712,1.58,154227.828896
5934,1.7,14368.500299999998,2.84,79631.341452
28458,4.8,20237.5776,2.35,224631.86256
14577,4.75,26190.074999999997,2.3,181858.07249999998
18211,4.39,28077.847349999996,2.91,217808.52048849998
2105,4.41,42853.19157,1.72,168696.9226404
10482,3.3,20638.437599999997,1.7,110952.81911999999
7906,1.96,6663.61584,2.29,44082.6719536
7107,4.74,40634.465280000004,2.17,203132.90021760002
2653,3.13,30348.298459999998,2.99,159741.8993154
15922,2.84,22840.2314,2.84,155765.199976
1059,3.27,9200.18424,2.53,45139.764607200006
19716,2.88,24420.913919999995,1.69,146895.25236479996
7130,4.33,20815.87746,1.91,112262.98086859999
10222,2.74,12776.65562,2.72,88314.0945264
2479,1.82,8050.95018,2.33,39372.3942794
16698,2.96,16741.937599999997,1.51,108190.280976
20478,3.25,14205.12275,2.08,124510.40082000001
22318,4.35,21700.510049999997,1.68,176941.176984
19410,4.25,20105.47925,1.84,159697.54032
28632,4.1,29448.795299999998,2.23,241959.60411899997
21171,4.47,28895.930579999997,1.56,197503.8828648
19845,3.23,30450.004580000004,2.42,198688.37024360002
20837,4.96,29045.189599999998,2.55,235507.13268
21922,4.96,24102.380960000002,2.52,217675.8819392
4469,3.96,20569.22604,2.47,109641.68039880002
25134,2.2,12366.235200000003,2.68,113168.78073600002
8289,1.73,12864.430509999998,2.68,74545.5047868
9955,3.34,18279.01172,2.31,112032.2405132
23107,3.73,9221.59321,1.84,121600.0279264
18476,4.28,35245.40196000001,3.0,255304.28980000003
28767,3.75,19581.21375,2.12,188550.85064999998
11919,1.65,13080.650549999998,2.34,76436.37338699999
21825,4.73,43487.0997,1.76,266743.744872
7709,3.14,28447.32926,2.82,161322.38703319998
14401,4.09,17339.39549,2.06,129298.03568939999
16258,2.2,9985.188400000001,2.22,77905.095048
14978,3.51,29750.528339999997,2.03,172467.40921019998
17198,2.98,22900.8828,2.47,153616.986116
15780,1.56,7570.29,2.43,58153.1847
6672,2.46,12358.43484,2.27,69183.6367668
21738,4.47,30878.277239999996,2.77,244458.24243479996
26721,4.06,17218.6833,1.98,177017.619534
9213,4.69,18286.46008,2.09,118000.5917272
1316,2.67,13209.341730000002,2.84,67446.93397320001
4139,4.18,19236.41852,1.88,91938.3238576
1138,2.84,16912.82764,1.58,63779.8429512
14208,4.43,24634.755989999998,2.14,164929.3297986
13013,1.85,15269.04715,2.13,87135.2147295
15378,1.78,13115.95136,1.53,73672.14830079999
22108,2.38,14493.30988,1.62,105082.8217656
28212,2.29,11353.62077,1.83,108089.84754910001
5703,3.55,20227.80415,2.05,102168.2568075
1468,2.32,17963.265839999996,2.58,85677.5175472
6717,4.38,31295.673779999997,1.58,141458.9721324
25450,4.28,25999.168160000005,2.06,214482.6227296
25298,5.0,53846.7,1.96,339722.93200000003
13465,3.9,29487.9117,1.9,167516.35563
3548,3.56,16226.1774,2.61,87433.557814
26825,3.69,31572.905669999996,2.66,246113.99042219998
15968,3.16,11867.03872,2.79,107301.99546880001
24515,3.97,28263.033440000003,2.28,218290.3331232
20346,4.33,30593.775209999996,1.68,200683.27277279997
20021,2.22,14916.703920000002,2.5,111571.78764000001
18905,2.85,13057.819350000002,2.78,116295.62649300002
22252,3.05,23455.08255,1.92,159812.52359599998
3567,3.0,25090.052999999996,1.54,99519.78761999999
29697,4.62,21462.24234,2.2,227341.55782800002
7808,4.71,27149.744669999996,1.52,132342.7812384
5757,3.03,27046.782929999998,2.8,147268.268064
14259,3.0,21508.553999999996,2.25,134188.3545
